ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1233115,BERLIN_MATERIEL_INFO_202607130,Berlin,2026-07-13 15:39:32
KeyPers_Berlin_1231412,BERLIN_MATERIEL_INFO_202607131,Berlin,2026-07-13 08:13:33
KeyPers_London_1234081,LONDON_MATERIEL_INFO_202607130,London,2026-07-13 16:20:40
KeyPers_London_1230408,LONDON_MATERIEL_INFO_202607131,London,2026-07-13 14:25:44
KeyPers_London_1231073,LONDON_MATERIEL_INFO_202607132,London,2026-07-13 14:45:58
KeyPers_London_1232271,LONDON_MATERIEL_INFO_202607133,London,2026-07-13 09:57:21
KeyPers_London_1231645,LONDON_MATERIEL_INFO_202607134,London,2026-07-13 08:12:35
KeyPers_London_1233233,LONDON_MATERIEL_INFO_202607135,London,2026-07-13 11:21:16
KeyPers_London_1230856,LONDON_MATERIEL_INFO_202607136,London,2026-07-13 12:48:37
KeyPers_London_1232695,LONDON_MATERIEL_INFO_202607137,London,2026-07-13 09:07:03
KeyPers_London_1231600,LONDON_MATERIEL_INFO_202607138,London,2026-07-13 12:03:54
KeyPers_London_1231506,LONDON_MATERIEL_INFO_202607139,London,2026-07-13 12:45:26
KeyPers_London_1232616,LONDON_MATERIEL_INFO_2026071310,London,2026-07-13 09:16:17
KeyPers_London_1233891,LONDON_MATERIEL_INFO_2026071311,London,2026-07-13 13:25:34
KeyPers_LA_1230774,LA_MATERIEL_INFO_202607130,LA,2026-07-13 09:44:59
KeyPers_LA_1231185,LA_MATERIEL_INFO_202607131,LA,2026-07-13 15:41:44
KeyPers_LA_1230711,LA_MATERIEL_INFO_202607132,LA,2026-07-13 09:53:50
KeyPers_LA_1232230,LA_MATERIEL_INFO_202607133,LA,2026-07-13 15:48:04
KeyPers_LA_1230054,LA_MATERIEL_INFO_202607134,LA,2026-07-13 15:05:02
KeyPers_LA_1232554,LA_MATERIEL_INFO_202607135,LA,2026-07-13 14:22:01
KeyPers_LA_1230309,LA_MATERIEL_INFO_202607136,LA,2026-07-13 15:58:07
KeyPers_NewYork_1231018,NewYork_MATERIEL_INFO_202607130,NewYork,2026-07-13 12:38:13
KeyPers_Paris_1232912,Paris_MATERIEL_INFO_202607130,Paris,2026-07-13 14:21:02
KeyPers_Paris_1230600,Paris_MATERIEL_INFO_202607131,Paris,2026-07-13 12:37:09
KeyPers_Paris_1234388,Paris_MATERIEL_INFO_202607132,Paris,2026-07-13 10:39:42
KeyPers_Paris_1234171,Paris_MATERIEL_INFO_202607133,Paris,2026-07-13 11:17:56
KeyPers_Paris_1230484,Paris_MATERIEL_INFO_202607134,Paris,2026-07-13 10:07:08
KeyPers_Paris_1232715,Paris_MATERIEL_INFO_202607135,Paris,2026-07-13 08:25:48
KeyPers_Paris_1230781,Paris_MATERIEL_INFO_202607136,Paris,2026-07-13 14:49:39
KeyPers_Paris_1233597,Paris_MATERIEL_INFO_202607137,Paris,2026-07-13 09:55:33
KeyPers_Paris_1234342,Paris_MATERIEL_INFO_202607138,Paris,2026-07-13 11:10:01
KeyPers_Paris_1231443,Paris_MATERIEL_INFO_202607139,Paris,2026-07-13 15:06:53
KeyPers_Paris_1234266,Paris_MATERIEL_INFO_2026071310,Paris,2026-07-13 12:46:15
KeyPers_Paris_1230336,Paris_MATERIEL_INFO_2026071311,Paris,2026-07-13 12:27:27
KeyPers_Paris_1234425,Paris_MATERIEL_INFO_2026071312,Paris,2026-07-13 13:42:35
KeyPers_Paris_1232642,Paris_MATERIEL_INFO_2026071313,Paris,2026-07-13 12:11:50
KeyPers_Shanghai_1230814,Shanghai_MATERIEL_INFO_202607130,Shanghai,2026-07-13 14:56:11
KeyPers_Shanghai_1230766,Shanghai_MATERIEL_INFO_202607131,Shanghai,2026-07-13 08:41:35
KeyPers_Shanghai_1230254,Shanghai_MATERIEL_INFO_202607132,Shanghai,2026-07-13 13:34:24
KeyPers_Shanghai_1230796,Shanghai_MATERIEL_INFO_202607133,Shanghai,2026-07-13 12:18:23
KeyPers_Shanghai_1230513,Shanghai_MATERIEL_INFO_202607134,Shanghai,2026-07-13 11:40:04
KeyPers_Shanghai_1230141,Shanghai_MATERIEL_INFO_202607135,Shanghai,2026-07-13 11:44:54
KeyPers_Shanghai_1230199,Shanghai_MATERIEL_INFO_202607136,Shanghai,2026-07-13 15:40:31
KeyPers_Shanghai_1230034,Shanghai_MATERIEL_INFO_202607137,Shanghai,2026-07-13 09:58:49
KeyPers_Shanghai_1230981,Shanghai_MATERIEL_INFO_202607138,Shanghai,2026-07-13 11:15:40
KeyPers_Shanghai_1230062,Shanghai_MATERIEL_INFO_202607139,Shanghai,2026-07-13 14:32:45
KeyPers_Shanghai_1230649,Shanghai_MATERIEL_INFO_2026071310,Shanghai,2026-07-13 11:59:11
KeyPers_Shanghai_1230020,Shanghai_MATERIEL_INFO_2026071311,Shanghai,2026-07-13 15:46:47
KeyPers_Shanghai_1230470,Shanghai_MATERIEL_INFO_2026071312,Shanghai,2026-07-13 14:09:50
