ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1231158,BERLIN_MATERIEL_INFO_202610240,Berlin,2026-10-24 13:41:39
KeyPers_Berlin_1233969,BERLIN_MATERIEL_INFO_202610241,Berlin,2026-10-24 15:31:51
KeyPers_Berlin_1233418,BERLIN_MATERIEL_INFO_202610242,Berlin,2026-10-24 08:59:54
KeyPers_London_1233446,LONDON_MATERIEL_INFO_202610240,London,2026-10-24 08:21:44
KeyPers_London_1230035,LONDON_MATERIEL_INFO_202610241,London,2026-10-24 12:20:18
KeyPers_London_1233488,LONDON_MATERIEL_INFO_202610242,London,2026-10-24 15:19:59
KeyPers_London_1233624,LONDON_MATERIEL_INFO_202610243,London,2026-10-24 16:28:34
KeyPers_London_1231113,LONDON_MATERIEL_INFO_202610244,London,2026-10-24 11:43:12
KeyPers_London_1233435,LONDON_MATERIEL_INFO_202610245,London,2026-10-24 16:45:42
KeyPers_London_1230279,LONDON_MATERIEL_INFO_202610246,London,2026-10-24 12:27:05
KeyPers_LA_1231068,LA_MATERIEL_INFO_202610240,LA,2026-10-24 16:09:19
KeyPers_LA_1232139,LA_MATERIEL_INFO_202610241,LA,2026-10-24 15:45:02
KeyPers_LA_1232693,LA_MATERIEL_INFO_202610242,LA,2026-10-24 14:18:43
KeyPers_LA_1230119,LA_MATERIEL_INFO_202610243,LA,2026-10-24 08:36:19
KeyPers_NewYork_1230313,NewYork_MATERIEL_INFO_202610240,NewYork,2026-10-24 09:51:39
KeyPers_NewYork_1232060,NewYork_MATERIEL_INFO_202610241,NewYork,2026-10-24 15:35:55
KeyPers_NewYork_1231599,NewYork_MATERIEL_INFO_202610242,NewYork,2026-10-24 16:31:41
KeyPers_NewYork_1230787,NewYork_MATERIEL_INFO_202610243,NewYork,2026-10-24 10:56:43
KeyPers_NewYork_1232999,NewYork_MATERIEL_INFO_202610244,NewYork,2026-10-24 11:06:54
KeyPers_NewYork_1230284,NewYork_MATERIEL_INFO_202610245,NewYork,2026-10-24 12:11:40
KeyPers_NewYork_1230686,NewYork_MATERIEL_INFO_202610246,NewYork,2026-10-24 12:07:01
KeyPers_NewYork_1232471,NewYork_MATERIEL_INFO_202610247,NewYork,2026-10-24 13:26:03
KeyPers_Paris_1234330,Paris_MATERIEL_INFO_202610240,Paris,2026-10-24 16:47:01
KeyPers_Paris_1231603,Paris_MATERIEL_INFO_202610241,Paris,2026-10-24 11:17:11
KeyPers_Paris_1231605,Paris_MATERIEL_INFO_202610242,Paris,2026-10-24 12:58:43
KeyPers_Paris_1234223,Paris_MATERIEL_INFO_202610243,Paris,2026-10-24 11:21:28
KeyPers_Paris_1234934,Paris_MATERIEL_INFO_202610244,Paris,2026-10-24 08:12:16
KeyPers_Paris_1234890,Paris_MATERIEL_INFO_202610245,Paris,2026-10-24 15:52:12
KeyPers_Paris_1234668,Paris_MATERIEL_INFO_202610246,Paris,2026-10-24 09:49:43
KeyPers_Shanghai_1230338,Shanghai_MATERIEL_INFO_202610240,Shanghai,2026-10-24 14:35:04
KeyPers_Shanghai_1230678,Shanghai_MATERIEL_INFO_202610241,Shanghai,2026-10-24 11:59:57
KeyPers_Shanghai_1230725,Shanghai_MATERIEL_INFO_202610242,Shanghai,2026-10-24 15:02:01
KeyPers_Shanghai_1230111,Shanghai_MATERIEL_INFO_202610243,Shanghai,2026-10-24 14:40:58
KeyPers_Shanghai_1230751,Shanghai_MATERIEL_INFO_202610244,Shanghai,2026-10-24 14:30:55
KeyPers_Shanghai_1230947,Shanghai_MATERIEL_INFO_202610245,Shanghai,2026-10-24 13:28:07
KeyPers_Shanghai_1230225,Shanghai_MATERIEL_INFO_202610246,Shanghai,2026-10-24 09:26:49
KeyPers_Shanghai_1230684,Shanghai_MATERIEL_INFO_202610247,Shanghai,2026-10-24 10:38:32
KeyPers_Shanghai_1230879,Shanghai_MATERIEL_INFO_202610248,Shanghai,2026-10-24 10:03:09
KeyPers_Shanghai_1230941,Shanghai_MATERIEL_INFO_202610249,Shanghai,2026-10-24 09:31:52
KeyPers_Shanghai_1230178,Shanghai_MATERIEL_INFO_2026102410,Shanghai,2026-10-24 14:26:02
KeyPers_Shanghai_1230413,Shanghai_MATERIEL_INFO_2026102411,Shanghai,2026-10-24 16:53:21
KeyPers_Shanghai_1230880,Shanghai_MATERIEL_INFO_2026102412,Shanghai,2026-10-24 13:56:46
