ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1232976,BERLIN_MATERIEL_INFO_202608150,Berlin,2026-08-15 13:34:33
KeyPers_Berlin_1232390,BERLIN_MATERIEL_INFO_202608151,Berlin,2026-08-15 10:58:37
KeyPers_London_1232810,LONDON_MATERIEL_INFO_202608150,London,2026-08-15 12:46:14
KeyPers_LA_1230346,LA_MATERIEL_INFO_202608150,LA,2026-08-15 09:32:09
KeyPers_LA_1230931,LA_MATERIEL_INFO_202608151,LA,2026-08-15 13:58:06
KeyPers_LA_1233000,LA_MATERIEL_INFO_202608152,LA,2026-08-15 09:36:29
KeyPers_LA_1230121,LA_MATERIEL_INFO_202608153,LA,2026-08-15 14:43:22
KeyPers_LA_1232551,LA_MATERIEL_INFO_202608154,LA,2026-08-15 11:29:14
KeyPers_LA_1232402,LA_MATERIEL_INFO_202608155,LA,2026-08-15 15:07:25
KeyPers_LA_1230803,LA_MATERIEL_INFO_202608156,LA,2026-08-15 12:34:05
KeyPers_LA_1230512,LA_MATERIEL_INFO_202608157,LA,2026-08-15 10:46:31
KeyPers_LA_1232246,LA_MATERIEL_INFO_202608158,LA,2026-08-15 09:25:50
KeyPers_LA_1231526,LA_MATERIEL_INFO_202608159,LA,2026-08-15 13:05:36
KeyPers_LA_1232452,LA_MATERIEL_INFO_2026081510,LA,2026-08-15 12:44:39
KeyPers_NewYork_1232744,NewYork_MATERIEL_INFO_202608150,NewYork,2026-08-15 09:02:14
KeyPers_NewYork_1230293,NewYork_MATERIEL_INFO_202608151,NewYork,2026-08-15 15:20:49
KeyPers_NewYork_1231749,NewYork_MATERIEL_INFO_202608152,NewYork,2026-08-15 15:36:49
KeyPers_NewYork_1232840,NewYork_MATERIEL_INFO_202608153,NewYork,2026-08-15 09:28:25
KeyPers_NewYork_1230763,NewYork_MATERIEL_INFO_202608154,NewYork,2026-08-15 12:33:44
KeyPers_NewYork_1230105,NewYork_MATERIEL_INFO_202608155,NewYork,2026-08-15 15:01:11
KeyPers_Paris_1230183,Paris_MATERIEL_INFO_202608150,Paris,2026-08-15 15:58:03
KeyPers_Paris_1230070,Paris_MATERIEL_INFO_202608151,Paris,2026-08-15 08:11:36
KeyPers_Paris_1234474,Paris_MATERIEL_INFO_202608152,Paris,2026-08-15 15:22:23
KeyPers_Paris_1230335,Paris_MATERIEL_INFO_202608153,Paris,2026-08-15 12:01:27
KeyPers_Paris_1231372,Paris_MATERIEL_INFO_202608154,Paris,2026-08-15 09:49:29
KeyPers_Shanghai_1230272,Shanghai_MATERIEL_INFO_202608150,Shanghai,2026-08-15 14:18:25
KeyPers_Shanghai_1230447,Shanghai_MATERIEL_INFO_202608151,Shanghai,2026-08-15 10:45:51
KeyPers_Shanghai_1230858,Shanghai_MATERIEL_INFO_202608152,Shanghai,2026-08-15 08:10:50
KeyPers_Shanghai_1230680,Shanghai_MATERIEL_INFO_202608153,Shanghai,2026-08-15 14:47:22
KeyPers_Shanghai_1230264,Shanghai_MATERIEL_INFO_202608154,Shanghai,2026-08-15 13:09:31
KeyPers_Shanghai_1230151,Shanghai_MATERIEL_INFO_202608155,Shanghai,2026-08-15 15:46:57
KeyPers_Shanghai_1230823,Shanghai_MATERIEL_INFO_202608156,Shanghai,2026-08-15 10:25:12
