ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1234085,BERLIN_MATERIEL_INFO_202607210,Berlin,2026-07-21 12:15:41
KeyPers_Berlin_1233519,BERLIN_MATERIEL_INFO_202607211,Berlin,2026-07-21 16:11:35
KeyPers_London_1233855,LONDON_MATERIEL_INFO_202607210,London,2026-07-21 10:18:02
KeyPers_London_1230323,LONDON_MATERIEL_INFO_202607211,London,2026-07-21 08:44:55
KeyPers_London_1231572,LONDON_MATERIEL_INFO_202607212,London,2026-07-21 08:15:10
KeyPers_London_1233546,LONDON_MATERIEL_INFO_202607213,London,2026-07-21 10:25:57
KeyPers_LA_1230834,LA_MATERIEL_INFO_202607210,LA,2026-07-21 11:58:09
KeyPers_LA_1231438,LA_MATERIEL_INFO_202607211,LA,2026-07-21 09:34:18
KeyPers_LA_1231351,LA_MATERIEL_INFO_202607212,LA,2026-07-21 08:48:49
KeyPers_LA_1230967,LA_MATERIEL_INFO_202607213,LA,2026-07-21 15:51:23
KeyPers_LA_1232832,LA_MATERIEL_INFO_202607214,LA,2026-07-21 14:12:27
KeyPers_LA_1232853,LA_MATERIEL_INFO_202607215,LA,2026-07-21 08:36:48
KeyPers_LA_1232175,LA_MATERIEL_INFO_202607216,LA,2026-07-21 12:14:27
KeyPers_LA_1230619,LA_MATERIEL_INFO_202607217,LA,2026-07-21 12:42:03
KeyPers_LA_1232199,LA_MATERIEL_INFO_202607218,LA,2026-07-21 10:51:50
KeyPers_LA_1230585,LA_MATERIEL_INFO_202607219,LA,2026-07-21 12:44:44
KeyPers_NewYork_1230386,NewYork_MATERIEL_INFO_202607210,NewYork,2026-07-21 16:53:46
KeyPers_NewYork_1232408,NewYork_MATERIEL_INFO_202607211,NewYork,2026-07-21 11:46:35
KeyPers_NewYork_1230654,NewYork_MATERIEL_INFO_202607212,NewYork,2026-07-21 14:07:21
KeyPers_NewYork_1232090,NewYork_MATERIEL_INFO_202607213,NewYork,2026-07-21 10:15:53
KeyPers_NewYork_1232732,NewYork_MATERIEL_INFO_202607214,NewYork,2026-07-21 11:26:30
KeyPers_NewYork_1232502,NewYork_MATERIEL_INFO_202607215,NewYork,2026-07-21 08:52:42
KeyPers_NewYork_1230323,NewYork_MATERIEL_INFO_202607216,NewYork,2026-07-21 10:10:25
KeyPers_NewYork_1231637,NewYork_MATERIEL_INFO_202607217,NewYork,2026-07-21 12:05:56
KeyPers_NewYork_1232594,NewYork_MATERIEL_INFO_202607218,NewYork,2026-07-21 14:04:37
KeyPers_NewYork_1232790,NewYork_MATERIEL_INFO_202607219,NewYork,2026-07-21 16:26:53
KeyPers_Paris_1230417,Paris_MATERIEL_INFO_202607210,Paris,2026-07-21 14:54:36
KeyPers_Paris_1233828,Paris_MATERIEL_INFO_202607211,Paris,2026-07-21 13:58:49
KeyPers_Paris_1234704,Paris_MATERIEL_INFO_202607212,Paris,2026-07-21 13:46:47
KeyPers_Paris_1234656,Paris_MATERIEL_INFO_202607213,Paris,2026-07-21 08:05:26
KeyPers_Paris_1230366,Paris_MATERIEL_INFO_202607214,Paris,2026-07-21 13:09:23
KeyPers_Paris_1234218,Paris_MATERIEL_INFO_202607215,Paris,2026-07-21 09:58:34
KeyPers_Paris_1233894,Paris_MATERIEL_INFO_202607216,Paris,2026-07-21 16:52:17
KeyPers_Paris_1234086,Paris_MATERIEL_INFO_202607217,Paris,2026-07-21 12:59:18
KeyPers_Paris_1230947,Paris_MATERIEL_INFO_202607218,Paris,2026-07-21 15:58:21
KeyPers_Paris_1232946,Paris_MATERIEL_INFO_202607219,Paris,2026-07-21 14:47:48
KeyPers_Shanghai_1230458,Shanghai_MATERIEL_INFO_202607210,Shanghai,2026-07-21 16:26:31
KeyPers_Shanghai_1230013,Shanghai_MATERIEL_INFO_202607211,Shanghai,2026-07-21 14:20:28
KeyPers_Shanghai_1230744,Shanghai_MATERIEL_INFO_202607212,Shanghai,2026-07-21 16:36:57
KeyPers_Shanghai_1230703,Shanghai_MATERIEL_INFO_202607213,Shanghai,2026-07-21 15:30:44
KeyPers_Shanghai_1230038,Shanghai_MATERIEL_INFO_202607214,Shanghai,2026-07-21 16:14:33
KeyPers_Shanghai_1230156,Shanghai_MATERIEL_INFO_202607215,Shanghai,2026-07-21 08:12:53
KeyPers_Shanghai_1230227,Shanghai_MATERIEL_INFO_202607216,Shanghai,2026-07-21 09:55:32
KeyPers_Shanghai_1230614,Shanghai_MATERIEL_INFO_202607217,Shanghai,2026-07-21 08:28:52
KeyPers_Shanghai_1230565,Shanghai_MATERIEL_INFO_202607218,Shanghai,2026-07-21 15:11:45
KeyPers_Shanghai_1230999,Shanghai_MATERIEL_INFO_202607219,Shanghai,2026-07-21 11:42:39
KeyPers_Shanghai_1230646,Shanghai_MATERIEL_INFO_2026072110,Shanghai,2026-07-21 09:20:51
