ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1233826,BERLIN_MATERIEL_INFO_202608040,Berlin,2026-08-04 13:25:15
KeyPers_Berlin_1232789,BERLIN_MATERIEL_INFO_202608041,Berlin,2026-08-04 13:08:51
KeyPers_Berlin_1234144,BERLIN_MATERIEL_INFO_202608042,Berlin,2026-08-04 11:06:49
KeyPers_London_1231209,LONDON_MATERIEL_INFO_202608040,London,2026-08-04 12:20:48
KeyPers_LA_1231294,LA_MATERIEL_INFO_202608040,LA,2026-08-04 11:22:03
KeyPers_LA_1232904,LA_MATERIEL_INFO_202608041,LA,2026-08-04 08:36:21
KeyPers_LA_1231587,LA_MATERIEL_INFO_202608042,LA,2026-08-04 15:08:05
KeyPers_NewYork_1230658,NewYork_MATERIEL_INFO_202608040,NewYork,2026-08-04 11:33:45
KeyPers_NewYork_1231700,NewYork_MATERIEL_INFO_202608041,NewYork,2026-08-04 11:49:53
KeyPers_NewYork_1232307,NewYork_MATERIEL_INFO_202608042,NewYork,2026-08-04 11:34:18
KeyPers_NewYork_1232731,NewYork_MATERIEL_INFO_202608043,NewYork,2026-08-04 15:55:20
KeyPers_Paris_1230656,Paris_MATERIEL_INFO_202608040,Paris,2026-08-04 13:02:58
KeyPers_Paris_1233578,Paris_MATERIEL_INFO_202608041,Paris,2026-08-04 10:05:08
KeyPers_Paris_1232202,Paris_MATERIEL_INFO_202608042,Paris,2026-08-04 12:44:10
KeyPers_Shanghai_1230005,Shanghai_MATERIEL_INFO_202608040,Shanghai,2026-08-04 12:55:54
KeyPers_Shanghai_1230861,Shanghai_MATERIEL_INFO_202608041,Shanghai,2026-08-04 15:39:37
KeyPers_Shanghai_1230228,Shanghai_MATERIEL_INFO_202608042,Shanghai,2026-08-04 09:03:49
KeyPers_Shanghai_1230720,Shanghai_MATERIEL_INFO_202608043,Shanghai,2026-08-04 13:26:43
KeyPers_Shanghai_1230649,Shanghai_MATERIEL_INFO_202608044,Shanghai,2026-08-04 08:03:16
KeyPers_Shanghai_1230803,Shanghai_MATERIEL_INFO_202608045,Shanghai,2026-08-04 11:11:30
KeyPers_Shanghai_1230342,Shanghai_MATERIEL_INFO_202608046,Shanghai,2026-08-04 11:01:17
KeyPers_Shanghai_1230417,Shanghai_MATERIEL_INFO_202608047,Shanghai,2026-08-04 14:19:29
KeyPers_Shanghai_1230033,Shanghai_MATERIEL_INFO_202608048,Shanghai,2026-08-04 12:40:23
KeyPers_Shanghai_1230250,Shanghai_MATERIEL_INFO_202608049,Shanghai,2026-08-04 09:07:32
