ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1233575,BERLIN_MATERIEL_INFO_202611050,Berlin,2026-11-05
KeyPers_Berlin_1231758,BERLIN_MATERIEL_INFO_202611051,Berlin,2026-11-05
KeyPers_Berlin_1230499,BERLIN_MATERIEL_INFO_202611052,Berlin,2026-11-05
KeyPers_Berlin_1233007,BERLIN_MATERIEL_INFO_202611053,Berlin,2026-11-05
KeyPers_Berlin_1233768,BERLIN_MATERIEL_INFO_202611054,Berlin,2026-11-05
KeyPers_London_1231969,LONDON_MATERIEL_INFO_202611050,London,2026-11-05
KeyPers_London_1230037,LONDON_MATERIEL_INFO_202611051,London,2026-11-05
KeyPers_London_1231121,LONDON_MATERIEL_INFO_202611052,London,2026-11-05
KeyPers_London_1234025,LONDON_MATERIEL_INFO_202611053,London,2026-11-05
KeyPers_London_1233797,LONDON_MATERIEL_INFO_202611054,London,2026-11-05
KeyPers_London_1233870,LONDON_MATERIEL_INFO_202611055,London,2026-11-05
KeyPers_London_1233174,LONDON_MATERIEL_INFO_202611056,London,2026-11-05
KeyPers_London_1232020,LONDON_MATERIEL_INFO_202611057,London,2026-11-05
KeyPers_London_1232406,LONDON_MATERIEL_INFO_202611058,London,2026-11-05
KeyPers_LA_1232219,LA_MATERIEL_INFO_202611050,LA,2026-11-05
KeyPers_LA_1231902,LA_MATERIEL_INFO_202611051,LA,2026-11-05
KeyPers_LA_1230570,LA_MATERIEL_INFO_202611052,LA,2026-11-05
KeyPers_LA_1231371,LA_MATERIEL_INFO_202611053,LA,2026-11-05
KeyPers_LA_1230601,LA_MATERIEL_INFO_202611054,LA,2026-11-05
KeyPers_LA_1230663,LA_MATERIEL_INFO_202611055,LA,2026-11-05
KeyPers_LA_1233017,LA_MATERIEL_INFO_202611056,LA,2026-11-05
KeyPers_LA_1232304,LA_MATERIEL_INFO_202611057,LA,2026-11-05
KeyPers_LA_1231102,LA_MATERIEL_INFO_202611058,LA,2026-11-05
KeyPers_LA_1231222,LA_MATERIEL_INFO_202611059,LA,2026-11-05
KeyPers_LA_1232282,LA_MATERIEL_INFO_2026110510,LA,2026-11-05
KeyPers_LA_1232230,LA_MATERIEL_INFO_2026110511,LA,2026-11-05
KeyPers_LA_1231188,LA_MATERIEL_INFO_2026110512,LA,2026-11-05
KeyPers_NewYork_1231094,NewYork_MATERIEL_INFO_202611050,NewYork,2026-11-05
KeyPers_NewYork_1231631,NewYork_MATERIEL_INFO_202611051,NewYork,2026-11-05
KeyPers_NewYork_1230069,NewYork_MATERIEL_INFO_202611052,NewYork,2026-11-05
KeyPers_Paris_1232467,Paris_MATERIEL_INFO_202611050,Paris,2026-11-05
KeyPers_Paris_1234960,Paris_MATERIEL_INFO_202611051,Paris,2026-11-05
KeyPers_Paris_1230624,Paris_MATERIEL_INFO_202611052,Paris,2026-11-05
KeyPers_Paris_1232447,Paris_MATERIEL_INFO_202611053,Paris,2026-11-05
KeyPers_Paris_1230333,Paris_MATERIEL_INFO_202611054,Paris,2026-11-05
KeyPers_Paris_1231229,Paris_MATERIEL_INFO_202611055,Paris,2026-11-05
KeyPers_Paris_1232582,Paris_MATERIEL_INFO_202611056,Paris,2026-11-05
KeyPers_Paris_1234232,Paris_MATERIEL_INFO_202611057,Paris,2026-11-05
KeyPers_Paris_1231038,Paris_MATERIEL_INFO_202611058,Paris,2026-11-05
KeyPers_Paris_1234963,Paris_MATERIEL_INFO_202611059,Paris,2026-11-05
KeyPers_Paris_1232018,Paris_MATERIEL_INFO_2026110510,Paris,2026-11-05
KeyPers_Paris_1231316,Paris_MATERIEL_INFO_2026110511,Paris,2026-11-05
KeyPers_Paris_1234579,Paris_MATERIEL_INFO_2026110512,Paris,2026-11-05
KeyPers_Paris_1230113,Paris_MATERIEL_INFO_2026110513,Paris,2026-11-05
KeyPers_Shanghai_1230250,Shanghai_MATERIEL_INFO_202611050,Shanghai,2026-11-05
KeyPers_Shanghai_1230611,Shanghai_MATERIEL_INFO_202611051,Shanghai,2026-11-05
KeyPers_Shanghai_1230879,Shanghai_MATERIEL_INFO_202611052,Shanghai,2026-11-05
KeyPers_Shanghai_1230937,Shanghai_MATERIEL_INFO_202611053,Shanghai,2026-11-05
KeyPers_Shanghai_1230318,Shanghai_MATERIEL_INFO_202611054,Shanghai,2026-11-05
KeyPers_Shanghai_1230327,Shanghai_MATERIEL_INFO_202611055,Shanghai,2026-11-05
KeyPers_Shanghai_1230371,Shanghai_MATERIEL_INFO_202611056,Shanghai,2026-11-05
KeyPers_Shanghai_1230374,Shanghai_MATERIEL_INFO_202611057,Shanghai,2026-11-05
KeyPers_Shanghai_1230110,Shanghai_MATERIEL_INFO_202611058,Shanghai,2026-11-05
