ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1230514,BERLIN_MATERIEL_INFO_202608220,Berlin,2026-08-22
KeyPers_Berlin_1232067,BERLIN_MATERIEL_INFO_202608221,Berlin,2026-08-22
KeyPers_Berlin_1230164,BERLIN_MATERIEL_INFO_202608222,Berlin,2026-08-22
KeyPers_Berlin_1231876,BERLIN_MATERIEL_INFO_202608223,Berlin,2026-08-22
KeyPers_Berlin_1232354,BERLIN_MATERIEL_INFO_202608224,Berlin,2026-08-22
KeyPers_Berlin_1233404,BERLIN_MATERIEL_INFO_202608225,Berlin,2026-08-22
KeyPers_London_1233214,LONDON_MATERIEL_INFO_202608220,London,2026-08-22
KeyPers_London_1233183,LONDON_MATERIEL_INFO_202608221,London,2026-08-22
KeyPers_London_1233556,LONDON_MATERIEL_INFO_202608222,London,2026-08-22
KeyPers_London_1230142,LONDON_MATERIEL_INFO_202608223,London,2026-08-22
KeyPers_London_1234175,LONDON_MATERIEL_INFO_202608224,London,2026-08-22
KeyPers_London_1230062,LONDON_MATERIEL_INFO_202608225,London,2026-08-22
KeyPers_London_1231188,LONDON_MATERIEL_INFO_202608226,London,2026-08-22
KeyPers_LA_1230105,LA_MATERIEL_INFO_202608220,LA,2026-08-22
KeyPers_NewYork_1231087,NewYork_MATERIEL_INFO_202608220,NewYork,2026-08-22
KeyPers_NewYork_1232030,NewYork_MATERIEL_INFO_202608221,NewYork,2026-08-22
KeyPers_NewYork_1230031,NewYork_MATERIEL_INFO_202608222,NewYork,2026-08-22
KeyPers_NewYork_1230979,NewYork_MATERIEL_INFO_202608223,NewYork,2026-08-22
KeyPers_NewYork_1231070,NewYork_MATERIEL_INFO_202608224,NewYork,2026-08-22
KeyPers_NewYork_1232243,NewYork_MATERIEL_INFO_202608225,NewYork,2026-08-22
KeyPers_NewYork_1232927,NewYork_MATERIEL_INFO_202608226,NewYork,2026-08-22
KeyPers_NewYork_1231639,NewYork_MATERIEL_INFO_202608227,NewYork,2026-08-22
KeyPers_NewYork_1232880,NewYork_MATERIEL_INFO_202608228,NewYork,2026-08-22
KeyPers_NewYork_1232926,NewYork_MATERIEL_INFO_202608229,NewYork,2026-08-22
KeyPers_NewYork_1232052,NewYork_MATERIEL_INFO_2026082210,NewYork,2026-08-22
KeyPers_NewYork_1232420,NewYork_MATERIEL_INFO_2026082211,NewYork,2026-08-22
KeyPers_Paris_1230573,Paris_MATERIEL_INFO_202608220,Paris,2026-08-22
KeyPers_Paris_1231182,Paris_MATERIEL_INFO_202608221,Paris,2026-08-22
KeyPers_Paris_1231181,Paris_MATERIEL_INFO_202608222,Paris,2026-08-22
KeyPers_Paris_1234106,Paris_MATERIEL_INFO_202608223,Paris,2026-08-22
KeyPers_Paris_1232938,Paris_MATERIEL_INFO_202608224,Paris,2026-08-22
KeyPers_Paris_1232538,Paris_MATERIEL_INFO_202608225,Paris,2026-08-22
KeyPers_Paris_1231579,Paris_MATERIEL_INFO_202608226,Paris,2026-08-22
KeyPers_Paris_1234569,Paris_MATERIEL_INFO_202608227,Paris,2026-08-22
KeyPers_Shanghai_1230656,Shanghai_MATERIEL_INFO_202608220,Shanghai,2026-08-22
