ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1231067,BERLIN_MATERIEL_INFO_202611030,Berlin,2026-11-03
KeyPers_Berlin_1233971,BERLIN_MATERIEL_INFO_202611031,Berlin,2026-11-03
KeyPers_London_1230897,LONDON_MATERIEL_INFO_202611030,London,2026-11-03
KeyPers_London_1233313,LONDON_MATERIEL_INFO_202611031,London,2026-11-03
KeyPers_LA_1231443,LA_MATERIEL_INFO_202611030,LA,2026-11-03
KeyPers_LA_1232231,LA_MATERIEL_INFO_202611031,LA,2026-11-03
KeyPers_LA_1232208,LA_MATERIEL_INFO_202611032,LA,2026-11-03
KeyPers_LA_1232229,LA_MATERIEL_INFO_202611033,LA,2026-11-03
KeyPers_LA_1231134,LA_MATERIEL_INFO_202611034,LA,2026-11-03
KeyPers_LA_1231795,LA_MATERIEL_INFO_202611035,LA,2026-11-03
KeyPers_LA_1231626,LA_MATERIEL_INFO_202611036,LA,2026-11-03
KeyPers_LA_1232356,LA_MATERIEL_INFO_202611037,LA,2026-11-03
KeyPers_NewYork_1230365,NewYork_MATERIEL_INFO_202611030,NewYork,2026-11-03
KeyPers_NewYork_1230847,NewYork_MATERIEL_INFO_202611031,NewYork,2026-11-03
KeyPers_NewYork_1231583,NewYork_MATERIEL_INFO_202611032,NewYork,2026-11-03
KeyPers_NewYork_1232936,NewYork_MATERIEL_INFO_202611033,NewYork,2026-11-03
KeyPers_NewYork_1230206,NewYork_MATERIEL_INFO_202611034,NewYork,2026-11-03
KeyPers_NewYork_1230310,NewYork_MATERIEL_INFO_202611035,NewYork,2026-11-03
KeyPers_NewYork_1232887,NewYork_MATERIEL_INFO_202611036,NewYork,2026-11-03
KeyPers_NewYork_1233028,NewYork_MATERIEL_INFO_202611037,NewYork,2026-11-03
KeyPers_NewYork_1231281,NewYork_MATERIEL_INFO_202611038,NewYork,2026-11-03
KeyPers_NewYork_1230537,NewYork_MATERIEL_INFO_202611039,NewYork,2026-11-03
KeyPers_NewYork_1232808,NewYork_MATERIEL_INFO_2026110310,NewYork,2026-11-03
KeyPers_NewYork_1230778,NewYork_MATERIEL_INFO_2026110311,NewYork,2026-11-03
KeyPers_Paris_1233148,Paris_MATERIEL_INFO_202611030,Paris,2026-11-03
KeyPers_Paris_1230105,Paris_MATERIEL_INFO_202611031,Paris,2026-11-03
KeyPers_Paris_1231526,Paris_MATERIEL_INFO_202611032,Paris,2026-11-03
KeyPers_Paris_1233104,Paris_MATERIEL_INFO_202611033,Paris,2026-11-03
KeyPers_Paris_1233731,Paris_MATERIEL_INFO_202611034,Paris,2026-11-03
KeyPers_Paris_1234566,Paris_MATERIEL_INFO_202611035,Paris,2026-11-03
KeyPers_Paris_1231288,Paris_MATERIEL_INFO_202611036,Paris,2026-11-03
KeyPers_Shanghai_1230179,Shanghai_MATERIEL_INFO_202611030,Shanghai,2026-11-03
KeyPers_Shanghai_1230007,Shanghai_MATERIEL_INFO_202611031,Shanghai,2026-11-03
