ID_PERSONNEL,ID_MATERIEL,ID_SITE,ID_DATE_ACHAT
KeyPers_Berlin_1234215,BERLIN_MATERIEL_INFO_202609280,Berlin,2026-09-28 10:56:38
KeyPers_Berlin_1233618,BERLIN_MATERIEL_INFO_202609281,Berlin,2026-09-28 08:12:54
KeyPers_Berlin_1231123,BERLIN_MATERIEL_INFO_202609282,Berlin,2026-09-28 12:06:51
KeyPers_Berlin_1231741,BERLIN_MATERIEL_INFO_202609283,Berlin,2026-09-28 16:04:55
KeyPers_London_1232386,LONDON_MATERIEL_INFO_202609280,London,2026-09-28 13:22:08
KeyPers_London_1233675,LONDON_MATERIEL_INFO_202609281,London,2026-09-28 12:45:26
KeyPers_London_1233402,LONDON_MATERIEL_INFO_202609282,London,2026-09-28 15:13:35
KeyPers_London_1233339,LONDON_MATERIEL_INFO_202609283,London,2026-09-28 12:57:47
KeyPers_London_1233791,LONDON_MATERIEL_INFO_202609284,London,2026-09-28 13:02:53
KeyPers_London_1233246,LONDON_MATERIEL_INFO_202609285,London,2026-09-28 11:21:13
KeyPers_LA_1231389,LA_MATERIEL_INFO_202609280,LA,2026-09-28 16:37:36
KeyPers_LA_1230624,LA_MATERIEL_INFO_202609281,LA,2026-09-28 14:51:23
KeyPers_NewYork_1232481,NewYork_MATERIEL_INFO_202609280,NewYork,2026-09-28 12:42:02
KeyPers_NewYork_1230144,NewYork_MATERIEL_INFO_202609281,NewYork,2026-09-28 12:12:15
KeyPers_NewYork_1232082,NewYork_MATERIEL_INFO_202609282,NewYork,2026-09-28 11:26:39
KeyPers_NewYork_1232841,NewYork_MATERIEL_INFO_202609283,NewYork,2026-09-28 12:06:16
KeyPers_NewYork_1232293,NewYork_MATERIEL_INFO_202609284,NewYork,2026-09-28 16:18:26
KeyPers_NewYork_1232939,NewYork_MATERIEL_INFO_202609285,NewYork,2026-09-28 16:28:43
KeyPers_NewYork_1232279,NewYork_MATERIEL_INFO_202609286,NewYork,2026-09-28 16:08:54
KeyPers_NewYork_1231027,NewYork_MATERIEL_INFO_202609287,NewYork,2026-09-28 13:04:36
KeyPers_NewYork_1230541,NewYork_MATERIEL_INFO_202609288,NewYork,2026-09-28 12:34:11
KeyPers_NewYork_1232733,NewYork_MATERIEL_INFO_202609289,NewYork,2026-09-28 10:54:20
KeyPers_NewYork_1230451,NewYork_MATERIEL_INFO_2026092810,NewYork,2026-09-28 13:48:25
KeyPers_NewYork_1230819,NewYork_MATERIEL_INFO_2026092811,NewYork,2026-09-28 08:57:30
KeyPers_NewYork_1232589,NewYork_MATERIEL_INFO_2026092812,NewYork,2026-09-28 15:19:59
KeyPers_NewYork_1230476,NewYork_MATERIEL_INFO_2026092813,NewYork,2026-09-28 13:28:45
KeyPers_Paris_1231765,Paris_MATERIEL_INFO_202609280,Paris,2026-09-28 16:20:48
KeyPers_Paris_1234436,Paris_MATERIEL_INFO_202609281,Paris,2026-09-28 11:52:18
KeyPers_Paris_1233149,Paris_MATERIEL_INFO_202609282,Paris,2026-09-28 14:43:42
KeyPers_Paris_1233513,Paris_MATERIEL_INFO_202609283,Paris,2026-09-28 09:03:22
KeyPers_Paris_1232659,Paris_MATERIEL_INFO_202609284,Paris,2026-09-28 08:15:23
KeyPers_Paris_1231625,Paris_MATERIEL_INFO_202609285,Paris,2026-09-28 13:03:55
KeyPers_Paris_1233530,Paris_MATERIEL_INFO_202609286,Paris,2026-09-28 09:58:47
KeyPers_Paris_1230660,Paris_MATERIEL_INFO_202609287,Paris,2026-09-28 11:55:39
KeyPers_Shanghai_1230202,Shanghai_MATERIEL_INFO_202609280,Shanghai,2026-09-28 10:26:23
KeyPers_Shanghai_1230111,Shanghai_MATERIEL_INFO_202609281,Shanghai,2026-09-28 11:07:56
